worker_id,platform,location,daily_earnings,weekly_earnings,monthly_earnings,working_hours,completed_orders,platform_rating,fuel_expenses,maintenance_cost,business_expenses,upi_transactions,cash_transactions,monthly_expenses,savings,average_bank_balance,loan_history,repayment_history,years_of_experience,days_active,weekend_income,festival_income,family_size,dependents,repayment_capability_score,risk_level,eligible_loan_amount,recommended_daily_repayment,default_probability
GIG-102944,Porter,Bengaluru,1710.0118411975072,10696.57,45995.25,45.3,524,4.65,12171.06,2065.47,14236.529999999999,92,37,41028.82,4333.32,10793.6,2,0.71,2.2,683,5420.56,7322.13,4,2,68.1,MEDIUM,83000.0,516.44,0.08
GIG-102945,Urban Company,Delhi NCR,1502.7470042631064,9281.62,39910.97,44.8,511,4.66,9345.28,4568.9,13914.18,107,18,32193.06,5098.45,20066.82,1,0.86,1.2,375,4046.73,4498.84,4,3,68.8,MEDIUM,72000.0,448.0,0.0835
GIG-102946,Porter,Kolkata,1405.6602847522595,8191.14,35221.9,53.9,470,3.99,10924.15,2029.39,12953.539999999999,57,12,32139.85,1990.51,7133.0,2,0.82,7.1,1460,3842.04,8144.27,4,2,58.5,HIGH,42000.0,261.33,0.2095
GIG-102947,Swiggy,Bengaluru,720.7637990743344,4254.62,18294.87,36.5,326,3.98,3602.78,2137.24,5740.02,174,20,15640.19,1541.56,5212.6,0,1.0,2.0,587,2252.97,3020.07,6,5,54.6,HIGH,22000.0,136.89,0.212
GIG-102948,Blinkit,Delhi NCR,400.0,2583.06,11107.16,48.4,620,3.73,1651.45,1292.04,2943.49,117,17,8405.4,1523.21,5899.19,1,1.0,3.9,1187,1091.42,3068.96,4,3,52.3,HIGH,13000.0,80.89,0.2934
GIG-102949,Swiggy,Pune,1165.724616448049,6916.55,29741.17,43.6,578,3.73,9165.39,1561.0,10726.39,137,29,24537.73,4647.29,18452.3,3,0.89,7.4,1460,3002.51,7426.02,6,4,67.5,MEDIUM,54000.0,336.0,0.1005
GIG-102950,Urban Company,Ahmedabad,1637.007242268556,10230.36,43990.55,51.1,438,4.45,12719.94,1871.81,14591.75,132,23,31791.87,10595.51,41515.08,2,0.9,7.1,1460,4360.35,8915.95,2,1,84.3,LOW,106000.0,659.56,0.0326
GIG-102951,Blinkit,Mumbai,546.1548525675427,3559.98,15307.91,47.8,598,4.63,2003.96,637.84,2641.8,109,23,10831.04,2338.81,5355.55,1,0.71,5.7,1460,1683.99,4451.77,6,5,56.1,HIGH,18000.0,112.0,0.2704
GIG-102952,Blinkit,Hyderabad,1194.0333959668355,7557.67,32497.98,50.4,540,4.11,10381.62,2620.93,13002.550000000001,98,7,28914.4,2200.95,5590.56,1,0.76,5.0,1460,3696.26,4941.63,3,2,57.4,HIGH,39000.0,242.67,0.233
GIG-102953,Zomato,Hyderabad,1321.2799437727422,8971.83,38578.87,39.8,404,4.07,11860.77,4625.7,16486.47,120,18,34447.62,3081.23,4667.96,0,1.0,5.8,1460,4205.98,10019.66,4,2,67.3,MEDIUM,69000.0,429.33,0.0935
GIG-102954,Ola,Hyderabad,1019.8074561675065,6425.71,27630.55,51.1,463,3.87,4924.58,2078.49,7003.07,181,9,21785.5,4607.65,10794.69,0,1.0,5.4,1460,2710.31,7289.63,5,3,68.5,MEDIUM,50000.0,311.11,0.1255
GIG-102955,Uber,Ahmedabad,951.811287490399,5438.57,23385.85,34.7,296,4.34,7095.33,1801.66,8896.99,116,32,20837.260000000002,1683.7,6016.94,0,1.0,7.5,1460,2322.19,5337.06,2,1,55.4,HIGH,28000.0,174.22,0.2678
GIG-102956,Porter,Chennai,1516.0210275514905,9584.84,41214.81,53.5,670,4.42,12864.34,3793.35,16657.69,137,14,37012.38,3010.95,5293.95,0,1.0,6.1,1460,3643.58,8372.19,2,1,68.4,MEDIUM,74000.0,460.44,0.1116
GIG-102957,Swiggy,Hyderabad,890.1062323563335,5361.54,23054.62,53.3,441,4.37,2906.79,1606.09,4512.88,108,21,15801.77,4876.73,15449.83,0,1.0,7.0,1460,2360.4,4017.33,3,1,71.4,MEDIUM,41000.0,255.11,0.0922
GIG-102958,Swiggy,Ahmedabad,1046.7517846700348,6161.29,26493.55,60.7,628,4.49,7064.75,2553.2,9617.95,136,14,21067.58,4541.99,17564.43,2,0.85,5.8,1460,2923.07,3185.79,4,3,64.9,MEDIUM,48000.0,298.67,0.1339
GIG-102959,Uber,Mumbai,912.6122388987606,5083.06,21857.16,45.8,380,3.6,5387.99,1730.56,7118.549999999999,170,35,15991.47,2968.27,5610.8,0,1.0,1.6,476,2549.32,4760.33,4,2,60.2,MEDIUM,39000.0,242.67,0.1214
GIG-102960,Zepto,Hyderabad,1384.2118048612415,8731.57,37545.75,61.3,773,4.94,6642.07,1890.73,8532.8,41,33,24493.65,8232.93,14981.04,4,0.9,1.7,520,3764.28,5876.02,3,1,86.1,LOW,90000.0,560.0,0.0381
GIG-102961,Porter,Bengaluru,969.552809663774,6480.46,27865.98,46.3,584,4.34,4934.0,3167.55,8101.55,194,20,17975.66,6029.37,22402.88,0,1.0,4.7,1436,2421.76,7220.8,4,2,76.0,LOW,67000.0,416.89,0.0219
GIG-102962,Ola,Chennai,549.1114439364197,3334.52,14338.44,55.9,723,4.64,4570.46,1209.35,5779.8099999999995,131,43,11497.71,1468.02,5665.42,3,0.78,6.9,1460,1416.87,2544.04,4,2,52.3,HIGH,17000.0,105.78,0.2163
GIG-102963,Porter,Kolkata,848.2934067092023,4927.21,21187.0,47.1,431,4.8,2873.36,1155.49,4028.8500000000004,125,9,16063.36,4404.15,8546.21,3,0.81,7.4,1460,2710.32,3068.47,2,0,65.6,MEDIUM,38000.0,236.44,0.0626
GIG-102964,Porter,Chennai,1090.7904012889735,6044.26,25990.32,48.5,619,4.21,8107.44,1270.81,9378.25,93,16,20573.48,3206.93,12797.18,3,0.98,4.0,1176,3152.14,6838.71,5,4,59.4,HIGH,31000.0,192.89,0.2337
GIG-102965,Swiggy,Chennai,1504.2349721692,9732.15,41848.24,33.0,323,3.8,9807.6,3417.08,13224.68,111,16,30630.59,5734.47,10731.11,1,0.79,5.5,1460,3979.86,11545.18,4,2,69.6,MEDIUM,75000.0,466.67,0.1294
GIG-102966,Blinkit,Hyderabad,848.8790747758196,4943.96,21259.03,50.7,632,3.63,2823.04,2312.0,5135.04,118,28,12803.95,6522.3,14983.45,0,1.0,5.4,1460,2300.08,5356.75,6,4,72.8,MEDIUM,38000.0,236.44,0.0938
GIG-102967,Swiggy,Bengaluru,1025.815578575689,5911.05,25417.51,49.0,413,4.55,3429.65,2564.95,5994.6,96,33,19086.14,4197.81,12289.99,0,1.0,4.8,1439,2868.65,6003.88,6,4,70.3,MEDIUM,46000.0,286.22,0.1128
GIG-102968,Swiggy,Pune,1252.3822386318598,8328.64,35813.15,44.1,550,4.44,9017.98,4052.65,13070.63,134,18,30321.239999999998,3713.95,11450.4,0,1.0,1.1,344,3250.47,10132.26,3,1,69.3,MEDIUM,64000.0,398.22,0.0687
GIG-102969,Uber,Ahmedabad,1346.9867422268364,8779.75,37752.92,45.3,451,3.74,7795.48,1684.94,9480.42,131,12,28089.019999999997,6740.18,21948.3,2,0.79,6.0,1460,3673.25,4518.96,3,1,73.4,MEDIUM,68000.0,423.11,0.0991
GIG-102970,Zepto,Hyderabad,1195.0320897506913,7069.96,30400.83,43.6,539,3.82,8919.44,2158.76,11078.2,144,27,21865.0,5310.78,18388.13,1,0.95,1.9,541,3153.18,6943.72,3,1,72.8,MEDIUM,55000.0,342.22,0.0853
GIG-102971,Urban Company,Hyderabad,1448.5903714171582,8358.22,35940.35,46.8,537,4.91,10224.4,3639.62,13864.02,155,29,30903.02,3873.79,7043.81,0,1.0,3.4,1046,3579.88,4277.0,2,0,70.4,MEDIUM,65000.0,404.44,0.1218
GIG-102972,Zomato,Pune,922.4669638398834,6120.93,26320.0,54.4,701,3.81,5809.92,1270.85,7080.77,141,32,22285.33,2731.44,10058.42,0,1.0,3.0,886,2654.96,4109.29,5,3,62.3,MEDIUM,47000.0,292.44,0.118
GIG-102973,Zepto,Kolkata,866.2591078754537,5796.32,24924.18,32.7,381,4.04,4382.62,1723.55,6106.17,112,26,15954.42,6888.18,19421.26,0,1.0,2.2,681,2721.67,5301.23,3,1,69.5,MEDIUM,45000.0,280.0,0.096
GIG-102974,Zepto,Kolkata,1897.6407685584525,11787.54,50686.42,44.9,413,3.88,8539.69,3033.38,11573.07,173,21,32339.88,11166.74,24084.63,0,1.0,2.9,856,5460.15,5285.37,3,2,89.3,LOW,122000.0,759.11,0.0487
GIG-102975,Urban Company,Ahmedabad,1612.1926414407744,10897.48,46859.16,51.5,515,3.8,13030.37,2276.67,15307.04,135,22,38196.56,4694.46,12354.2,1,0.91,4.5,1366,4065.73,8976.48,2,1,68.7,MEDIUM,84000.0,522.67,0.103
GIG-102976,Blinkit,Mumbai,565.9224410149375,3800.43,16341.85,48.2,419,3.88,3754.69,1085.18,4839.87,131,16,14541.869999999999,1241.41,4207.07,1,0.91,3.3,979,1594.5,4060.28,4,2,51.5,HIGH,20000.0,124.44,0.1983
GIG-102977,Zepto,Hyderabad,952.2121019921649,6359.88,27347.48,46.9,574,4.42,4219.16,2409.32,6628.48,106,12,19625.32,3941.88,9084.95,2,0.91,7.0,1460,2805.71,4813.14,3,2,63.9,MEDIUM,49000.0,304.89,0.0603
GIG-102978,Ola,Delhi NCR,1564.726968099187,9176.62,39459.47,50.6,568,3.65,5201.84,2509.42,7711.26,163,49,27173.989999999998,11018.73,19024.98,1,0.94,2.1,660,3850.16,10140.03,5,3,79.5,LOW,95000.0,591.11,0.0309
GIG-102979,Uber,Mumbai,1383.9077610343306,8701.0,37414.3,47.9,541,4.47,10127.49,3209.18,13336.67,125,19,28279.48,6693.73,15025.27,0,1.0,3.8,1170,3695.56,8202.12,6,5,79.7,LOW,90000.0,560.0,0.0139
GIG-102980,Zepto,Delhi NCR,835.0128446620481,4673.85,20097.56,47.0,595,4.34,5901.5,1676.43,7577.93,153,30,17954.33,1654.47,6111.48,1,0.99,6.7,1460,2094.31,3494.11,3,1,58.9,HIGH,24000.0,149.33,0.2514
GIG-102981,Blinkit,Delhi NCR,1198.9090961108063,6705.99,28835.76,42.0,387,4.35,8832.95,2758.24,11591.19,102,29,22531.300000000003,5508.88,10368.92,0,1.0,6.6,1460,3406.89,7212.46,6,5,63.5,MEDIUM,52000.0,323.56,0.0682
GIG-102982,Ola,Pune,959.7151168020254,6286.59,27032.34,48.9,672,3.65,5920.27,2550.74,8471.01,107,50,23470.67,2634.97,10397.02,0,1.0,4.2,1264,2634.28,2716.05,3,2,59.6,HIGH,32000.0,199.11,0.2525
GIG-102983,Uber,Kolkata,803.1803908035367,4463.6,19193.48,43.7,439,4.12,4510.81,1660.29,6171.1,116,38,15711.91,2425.39,6597.8,4,0.75,5.0,1460,2300.8,3159.31,4,3,54.7,HIGH,23000.0,143.11,0.2746
GIG-102984,Urban Company,Bengaluru,1715.995853666263,11040.42,47473.81,38.2,505,3.65,7421.36,4150.34,11571.7,100,34,33688.68,11527.04,34808.5,4,0.7,3.5,1078,4223.96,11521.8,5,3,79.2,LOW,114000.0,709.33,0.045
GIG-102985,Blinkit,Kolkata,400.0,2410.68,10365.92,52.6,711,3.63,2469.02,844.19,3313.21,126,23,8480.64,999.76,1638.5,1,0.82,1.0,283,1150.73,2470.98,3,2,43.6,VERY HIGH,6000.0,37.33,0.3333
GIG-102986,Zomato,Mumbai,1408.7539174883507,9232.47,39699.62,49.3,409,3.63,12001.53,3832.73,15834.26,126,21,33392.76,4105.66,12725.93,0,1.0,3.3,1014,3455.59,6595.38,4,3,69.4,MEDIUM,71000.0,441.78,0.0671
GIG-102987,Swiggy,Kolkata,1176.5082288191588,7316.22,31459.75,52.7,567,4.64,8928.15,2574.48,11502.63,96,27,28816.049999999996,1486.52,2341.77,2,0.82,7.3,1460,3207.75,7910.08,4,2,66.7,MEDIUM,57000.0,354.67,0.1096
GIG-102988,Zomato,Bengaluru,1281.984365359189,8081.5,34750.45,49.6,597,3.87,10998.31,2927.82,13926.13,136,20,30288.15,3749.39,13589.36,2,0.77,7.2,1460,4022.83,4813.94,5,3,60.7,MEDIUM,63000.0,392.0,0.1273
GIG-102989,Zomato,Hyderabad,1215.06778148603,6899.35,29667.21,45.8,509,4.92,5126.72,2208.2,7334.92,100,17,23278.34,3894.9,12674.41,0,1.0,4.1,1240,3188.49,4946.6,6,5,72.3,MEDIUM,53000.0,329.78,0.0877
GIG-102990,Zomato,Chennai,1274.1473513041835,8249.39,35472.38,50.3,511,3.63,6201.62,3332.96,9534.58,160,26,30066.46,4569.22,9391.7,1,0.94,3.2,977,3938.34,5214.71,4,3,67.5,MEDIUM,64000.0,398.22,0.1289
GIG-102991,Zepto,Kolkata,1228.3674997576188,7052.57,30326.05,41.0,534,4.07,6063.4,2128.06,8191.459999999999,106,22,20419.17,8673.65,30484.84,1,0.7,6.6,1460,3158.18,7799.72,3,1,74.0,MEDIUM,55000.0,342.22,0.1187
GIG-102992,Swiggy,Delhi NCR,1242.248784978184,8394.23,36095.19,55.9,529,3.71,10491.47,4237.98,14729.449999999999,136,20,31049.989999999998,4252.43,9947.72,1,0.94,5.3,1460,3000.44,8290.38,3,1,64.2,MEDIUM,65000.0,404.44,0.0764
GIG-102993,Zomato,Mumbai,848.1561997979769,4907.38,21101.73,38.1,368,3.74,6170.27,1683.09,7853.360000000001,69,26,18723.22,1965.0,4442.51,1,0.97,1.2,377,2351.77,5722.72,4,3,61.4,MEDIUM,38000.0,236.44,0.1361
GIG-102994,Swiggy,Kolkata,913.6205031401279,6141.09,26406.69,49.0,635,3.94,7741.5,3027.43,10768.93,117,11,21779.64,2507.74,5020.09,0,1.0,4.2,1242,2483.02,6318.19,4,2,63.1,MEDIUM,48000.0,298.67,0.1333
GIG-102995,Blinkit,Kolkata,400.0,2456.69,10563.77,45.7,385,3.71,2952.36,648.24,3600.6000000000004,145,27,9470.93,695.93,1242.99,0,1.0,3.9,1172,1207.8,3069.86,3,2,48.6,HIGH,13000.0,80.89,0.2713
GIG-102996,Urban Company,Chennai,1338.232182044916,7473.23,32134.89,44.5,595,4.36,4253.25,3055.17,7308.42,147,10,23357.98,6938.28,22839.37,3,0.76,0.9,269,4159.02,7541.27,6,5,72.2,MEDIUM,58000.0,360.89,0.1105
GIG-102997,Swiggy,Chennai,1501.2710312937338,8914.3,38331.49,54.6,526,3.62,7109.78,3368.7,10478.48,76,35,25312.83,7021.18,11574.15,0,1.0,2.0,611,4701.28,8700.93,3,1,77.7,LOW,92000.0,572.44,0.0432
GIG-102998,Zepto,Chennai,1369.921186598323,7997.27,34388.26,49.3,539,4.54,10501.04,2080.39,12581.43,163,27,30376.06,2773.63,8511.91,1,0.98,5.4,1460,3346.31,5445.88,2,1,65.3,MEDIUM,62000.0,385.78,0.1122
GIG-102999,Ola,Kolkata,1637.6707443403905,10508.99,45188.66,34.7,377,4.92,12975.4,4008.62,16984.02,150,12,38885.270000000004,4977.01,17468.25,1,0.98,4.1,1235,4739.78,9646.95,3,1,73.9,MEDIUM,81000.0,504.0,0.0717
GIG-103000,Porter,Chennai,940.9070883408658,6261.37,26923.89,42.9,528,3.74,5274.04,3223.43,8497.47,76,30,18383.1,4348.56,10150.07,0,1.0,3.5,1078,2341.1,6830.1,3,2,62.7,MEDIUM,48000.0,298.67,0.0642
GIG-103001,Zepto,Mumbai,1715.0586338279572,10547.28,45353.3,50.2,441,4.36,11866.59,5409.16,17275.75,123,27,39911.84,4595.18,16469.96,0,1.0,4.7,1411,4940.67,6552.43,3,1,74.4,MEDIUM,82000.0,510.22,0.0801
GIG-103002,Blinkit,Delhi NCR,1622.6962000072194,10151.51,43651.49,44.0,509,4.83,13388.23,4903.78,18292.01,141,25,37898.67,3538.26,13641.52,1,0.93,5.4,1460,4059.3,5153.01,3,2,71.7,MEDIUM,79000.0,491.56,0.1061
GIG-103003,Zomato,Kolkata,1376.504795365864,8269.87,35560.44,52.1,491,4.86,10233.54,3969.84,14203.380000000001,65,30,29292.56,3397.48,5950.61,0,1.0,5.0,1460,4163.85,5415.48,3,2,74.7,MEDIUM,64000.0,398.22,0.0938
GIG-103004,Porter,Pune,1852.926318106559,10280.41,44205.76,45.0,393,4.47,13888.88,2730.39,16619.27,142,24,40819.76,2927.38,7256.77,0,1.0,1.5,450,4673.22,7047.51,5,4,65.3,MEDIUM,80000.0,497.78,0.0989
GIG-103005,Urban Company,Pune,1076.7289289119165,6788.78,29191.75,66.2,749,4.31,5100.21,3465.62,8565.83,126,31,20149.760000000002,5065.89,11003.4,3,0.97,6.2,1460,3171.68,4998.71,4,3,74.9,MEDIUM,53000.0,329.78,0.1324
GIG-103006,Swiggy,Bengaluru,400.0,2225.3,9568.79,56.6,690,3.64,2908.78,590.78,3499.5600000000004,107,15,8280.080000000002,935.39,2329.71,0,1.0,2.9,853,997.56,2576.42,4,2,56.3,HIGH,11000.0,68.44,0.2021
GIG-103007,Ola,Delhi NCR,2102.5369430019464,12454.37,53553.79,42.8,408,4.05,10236.43,5699.52,15935.95,68,23,47717.91,3666.32,12728.79,1,0.78,4.4,1299,6386.45,14665.56,4,2,67.0,MEDIUM,96000.0,597.33,0.1117
GIG-103008,Porter,Hyderabad,1263.708561792229,8158.48,35081.46,39.6,505,4.87,7385.66,1513.98,8899.64,81,22,25646.13,7509.32,15394.78,2,0.74,7.3,1460,3446.04,9461.81,2,0,74.5,MEDIUM,63000.0,392.0,0.1179
GIG-103009,Urban Company,Kolkata,1105.3254291563394,7189.57,30915.15,47.9,395,4.91,6908.11,3226.0,10134.11,116,26,23294.63,5988.27,10469.34,3,0.75,2.3,679,3015.41,6846.6,3,1,73.6,MEDIUM,56000.0,348.44,0.1385
GIG-103010,Uber,Mumbai,559.2740830984783,3797.49,16329.21,48.5,512,4.37,4054.74,1609.18,5663.92,105,5,11698.880000000001,2557.18,5756.71,3,0.71,5.7,1460,1623.56,3370.2,3,1,56.2,HIGH,20000.0,124.44,0.2908
GIG-103011,Zomato,Chennai,1522.7079918327881,9237.09,39719.49,48.0,476,3.7,4936.67,3264.13,8200.8,115,21,28243.48,7150.48,25494.12,1,0.85,7.3,1460,4000.14,4274.39,4,3,71.7,MEDIUM,71000.0,441.78,0.1367
GIG-103012,Porter,Ahmedabad,759.5696233812777,4596.56,19765.21,41.0,343,3.85,5281.1,1012.05,6293.150000000001,123,29,16511.850000000002,2871.72,7685.71,3,0.92,3.1,920,2190.06,3448.4,4,3,58.6,HIGH,24000.0,149.33,0.2146
GIG-103013,Blinkit,Ahmedabad,964.162328310781,6042.46,25982.58,36.9,426,3.75,3500.67,1346.98,4847.65,143,12,19088.67,3625.79,7480.33,0,1.0,5.1,1460,2766.93,6462.06,4,2,69.8,MEDIUM,47000.0,292.44,0.1229
GIG-103014,Swiggy,Delhi NCR,920.2906387642972,5225.35,22469.01,53.2,575,4.84,6172.06,2230.66,8402.720000000001,157,25,20504.5,1035.35,4115.38,2,0.95,1.4,417,2771.58,2569.35,4,3,59.5,HIGH,27000.0,168.0,0.1883
GIG-103015,Zepto,Bengaluru,1317.522354436108,7924.99,34077.46,51.5,573,4.65,6901.66,2207.77,9109.43,90,25,26497.43,6238.72,24664.43,0,1.0,3.3,1008,4182.81,6236.32,5,4,73.7,MEDIUM,61000.0,379.56,0.0806
GIG-103016,Uber,Delhi NCR,1475.4556806132523,8549.73,36763.84,26.6,222,4.88,8200.78,2656.72,10857.5,107,38,32499.95,3774.16,7457.86,1,0.84,0.9,250,4116.25,9619.42,5,4,68.4,MEDIUM,66000.0,410.67,0.0923
GIG-103017,Porter,Delhi NCR,966.8526271388064,6363.17,27361.63,34.3,391,3.99,7863.25,2813.96,10677.21,131,16,25863.589999999997,783.46,2128.85,2,0.72,6.5,1460,2609.61,5738.59,3,1,46.0,HIGH,33000.0,205.33,0.2337
GIG-103018,Porter,Bengaluru,1113.124985412121,7080.31,30445.33,31.9,261,4.83,9313.23,2312.74,11625.97,110,40,27594.48,1878.57,7136.42,1,0.92,5.1,1460,3446.63,7511.76,2,0,62.8,MEDIUM,55000.0,342.22,0.0806
GIG-103019,Uber,Kolkata,816.3291071677186,5086.28,21871.0,55.8,589,4.93,4106.92,1321.93,5428.85,93,6,13344.720000000001,4856.33,12515.92,1,0.85,0.6,175,2031.19,2640.06,4,3,72.7,MEDIUM,39000.0,242.67,0.1073
GIG-103020,Urban Company,Delhi NCR,1202.1314290639525,6642.83,28564.17,59.9,501,3.81,5970.63,1584.87,7555.5,83,17,17626.41,7182.58,22416.56,0,1.0,1.4,417,3797.13,7027.16,4,2,73.4,MEDIUM,51000.0,317.33,0.1266
GIG-103021,Urban Company,Pune,1317.4521699111026,8315.76,35757.77,32.5,284,4.72,7426.85,2475.35,9902.2,91,24,25354.940000000002,7949.7,22230.06,2,0.76,1.8,549,4157.06,8521.33,4,2,78.6,LOW,86000.0,535.11,0.017
GIG-103022,Uber,Bengaluru,1214.5208189818402,7020.51,30188.19,45.7,589,4.94,4617.09,3296.29,7913.38,151,15,20862.07,4812.61,10118.24,3,0.74,3.9,1158,2976.97,3377.86,6,5,68.2,MEDIUM,54000.0,336.0,0.119
GIG-103023,Blinkit,Chennai,465.29198461662736,2626.33,11293.22,44.0,543,4.23,2381.13,899.57,3280.7000000000003,92,18,8407.0,1959.72,5209.13,0,1.0,4.0,1200,1350.5,3270.65,4,2,61.0,MEDIUM,20000.0,124.44,0.1317
GIG-103024,Ola,Pune,1386.9994848401477,7701.11,33114.77,43.2,467,4.57,9910.19,2780.26,12690.45,108,54,28248.760000000002,3462.99,6769.74,0,1.0,3.1,959,4196.29,8547.83,5,4,70.7,MEDIUM,60000.0,373.33,0.0674
GIG-103025,Uber,Ahmedabad,1176.3323620133842,6493.28,27921.1,43.1,498,4.68,7378.55,2653.44,10031.99,111,32,20641.98,6315.46,23665.81,0,1.0,5.0,1460,3499.11,2938.42,4,2,72.1,MEDIUM,50000.0,311.11,0.1064
GIG-103026,Zepto,Bengaluru,1346.498384570088,7432.93,31961.6,52.7,422,4.7,6694.47,3682.4,10376.87,137,9,28075.489999999998,2102.78,5468.17,2,0.71,4.9,1449,3725.59,7374.78,4,2,55.7,HIGH,38000.0,236.44,0.2754
GIG-103027,Swiggy,Mumbai,1061.4514117122258,6992.72,30068.7,38.8,326,4.34,5398.39,2114.12,7512.51,107,20,21618.92,6897.73,12881.47,1,0.76,7.4,1460,3356.35,4797.47,2,1,78.5,LOW,72000.0,448.0,0.028
GIG-103028,Ola,Delhi NCR,883.8157860933286,5888.66,25321.24,39.9,350,4.72,3085.92,1926.67,5012.59,147,36,18396.89,5812.82,21583.13,0,1.0,7.3,1460,2401.79,4469.26,2,0,76.3,LOW,61000.0,379.56,0.0104
GIG-103029,Blinkit,Delhi NCR,400.0,2556.53,10993.08,51.4,449,4.66,2011.72,1314.01,3325.73,97,15,7373.8,2747.32,10788.55,2,0.8,1.7,483,1181.8,2696.27,4,2,64.6,MEDIUM,20000.0,124.44,0.1299
GIG-103030,Uber,Delhi NCR,1323.991632881273,7891.25,33932.38,33.7,334,4.65,7121.33,2123.24,9244.57,158,15,28368.02,4718.99,12430.72,0,1.0,2.4,712,3706.33,9128.14,3,2,76.6,LOW,81000.0,504.0,0.0373
GIG-103031,Blinkit,Mumbai,478.1922738877307,2782.57,11965.05,45.1,545,4.66,2080.65,562.68,2643.33,117,0,7485.33,3313.44,5305.22,1,0.8,6.3,1460,1364.29,2900.24,2,1,72.9,MEDIUM,22000.0,136.89,0.1374
GIG-103032,Urban Company,Chennai,1941.6878224497955,10819.52,46523.94,30.4,320,4.25,9623.66,3603.34,13227.0,154,30,33878.35,7548.84,19791.44,1,0.94,2.5,772,5729.46,6469.48,4,2,80.5,LOW,112000.0,696.89,0.0151
GIG-103033,Urban Company,Pune,1195.3784182343204,7833.35,33683.4,43.0,478,4.29,4232.44,2758.03,6990.469999999999,153,40,24484.489999999998,5459.21,21652.96,0,1.0,4.4,1329,3633.05,6509.06,5,3,72.0,MEDIUM,61000.0,379.56,0.1095
GIG-103034,Urban Company,Hyderabad,1813.9786584440772,11562.71,49719.65,54.4,568,4.53,11791.71,5032.58,16824.29,99,21,45165.89,3787.46,6889.14,2,0.87,6.0,1460,4546.73,12023.82,3,2,77.0,LOW,119000.0,740.44,0.03
GIG-103035,Swiggy,Hyderabad,1493.547393573759,9721.46,41802.28,47.3,407,3.85,7009.58,4119.47,11129.05,114,16,32608.44,5441.95,11838.62,0,1.0,6.4,1460,3780.27,6063.26,3,2,73.5,MEDIUM,75000.0,466.67,0.0687
GIG-103036,Urban Company,Delhi NCR,1180.8981687498915,7880.23,33884.99,50.9,429,3.63,10357.05,2314.18,12671.23,131,25,30027.149999999998,2213.82,5098.73,1,0.87,2.5,728,2892.39,7683.65,6,4,56.2,HIGH,41000.0,255.11,0.274
GIG-103037,Blinkit,Chennai,1318.7795170434229,8116.34,34900.26,48.5,438,3.9,10428.17,2653.45,13081.619999999999,121,29,29923.21,3038.61,11872.24,3,0.91,7.5,1460,3549.74,5811.04,4,2,62.8,MEDIUM,63000.0,392.0,0.1381
GIG-103038,Ola,Bengaluru,1365.7987585933838,8875.11,38162.97,40.7,474,4.14,11975.86,2981.67,14957.53,126,24,29518.72,4421.96,15172.51,3,0.98,4.5,1320,3757.92,7651.2,3,2,70.0,MEDIUM,69000.0,429.33,0.0643
GIG-103039,Ola,Delhi NCR,1134.37215098767,7148.75,30739.62,45.5,551,4.63,4141.59,2679.92,6821.51,151,36,23368.699999999997,5353.23,8187.7,0,1.0,1.4,449,3434.57,7336.22,4,3,73.8,MEDIUM,55000.0,342.22,0.0955
GIG-103040,Uber,Bengaluru,1077.062453163702,6483.74,27880.08,41.4,350,3.95,4636.56,1828.47,6465.030000000001,95,36,19963.800000000003,5344.15,8863.9,3,0.79,6.6,1460,2805.52,4253.92,3,2,66.3,MEDIUM,50000.0,311.11,0.0612
GIG-103041,Blinkit,Delhi NCR,1139.6822121907626,7463.71,32093.95,40.1,396,4.37,7758.84,1978.8,9737.64,136,6,22088.809999999998,6509.42,11307.8,0,1.0,2.4,747,3403.21,6217.22,4,3,76.2,LOW,77000.0,479.11,0.0256
GIG-103042,Uber,Ahmedabad,943.1200645181182,5449.92,23434.66,42.1,358,4.76,5980.61,1655.65,7636.26,80,22,16719.52,3879.17,6983.37,3,0.99,2.3,687,2569.58,2787.93,3,1,65.6,MEDIUM,42000.0,261.33,0.1153
GIG-103043,Blinkit,Chennai,1383.8847542907447,9338.84,40157.01,36.4,303,4.67,4945.73,2814.96,7760.69,82,8,30807.379999999997,5659.14,17938.26,3,0.75,6.6,1460,4063.31,6560.46,4,3,70.9,MEDIUM,72000.0,448.0,0.1091
GIG-103044,Ola,Kolkata,472.7089462949376,2624.86,11286.9,50.8,529,4.88,2635.65,930.4,3566.05,140,28,9559.310000000001,969.04,1809.48,1,0.79,4.0,1194,1208.05,2227.93,3,1,52.8,HIGH,14000.0,87.11,0.2511
GIG-103045,Porter,Pune,1004.4231728729854,6431.26,27654.42,43.1,502,4.74,7317.81,2618.52,9936.33,134,13,21218.42,5585.47,12128.48,3,0.84,3.6,1069,2487.77,7236.28,3,1,80.1,LOW,66000.0,410.67,0.0254
GIG-103046,Swiggy,Hyderabad,1879.2100390502978,10986.23,47240.79,52.4,505,4.2,13545.29,2539.41,16084.7,119,18,36953.619999999995,6807.14,15533.82,2,0.91,6.8,1460,5619.74,12051.44,2,0,73.6,MEDIUM,85000.0,528.89,0.096
GIG-103047,Uber,Kolkata,1344.2262889641695,8671.29,37286.55,45.2,525,3.71,7994.38,3629.28,11623.66,89,30,31890.02,4253.35,16085.77,1,0.81,2.9,875,3472.96,4435.29,4,2,63.5,MEDIUM,67000.0,416.89,0.0791
