schema,table,ordinal,column,type,nullable,default,primary_key,unique,references,definition
clinical,patient_flags,8,description_encrypted,bytea,yes,,no,no,,description_encrypted bytea
clinical,patient_flags,9,starts_at,timestamptz,no,,no,no,,starts_at timestamptz NOT NULL
clinical,patient_flags,10,ends_at,timestamptz,yes,,no,no,,ends_at timestamptz
clinical,patient_flags,11,status,core.record_status,no,'active',no,no,,status core.record_status NOT NULL DEFAULT 'active'
clinical,patient_flags,12,source_reference,text,yes,,no,no,,source_reference text
clinical,patient_flags,13,created_at,timestamptz,no,now(),no,no,,created_at timestamptz NOT NULL DEFAULT now()
clinical,isolation_requirements,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
clinical,isolation_requirements,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
clinical,isolation_requirements,3,patient_id,uuid,no,,no,no,clinical.patients(id),patient_id uuid NOT NULL REFERENCES clinical.patients(id) ON DELETE CASCADE
clinical,isolation_requirements,4,encounter_id,uuid,no,,no,no,clinical.encounters(id),encounter_id uuid NOT NULL REFERENCES clinical.encounters(id) ON DELETE CASCADE
clinical,isolation_requirements,5,category,core.isolation_category,no,,no,no,,category core.isolation_category NOT NULL
clinical,isolation_requirements,6,custom_category,text,yes,,no,no,,custom_category text
clinical,isolation_requirements,7,organism_code_system,text,yes,,no,no,,organism_code_system text
clinical,isolation_requirements,8,organism_code,text,yes,,no,no,,organism_code text
clinical,isolation_requirements,9,negative_pressure_required,boolean,no,false,no,no,,negative_pressure_required boolean NOT NULL DEFAULT false
clinical,isolation_requirements,10,private_room_required,boolean,no,false,no,no,,private_room_required boolean NOT NULL DEFAULT false
clinical,isolation_requirements,11,cohorting_allowed,boolean,no,false,no,no,,cohorting_allowed boolean NOT NULL DEFAULT false
clinical,isolation_requirements,12,ppe_requirements,jsonb,no,'[]',no,no,,ppe_requirements jsonb NOT NULL DEFAULT '[]'
clinical,isolation_requirements,13,starts_at,timestamptz,no,,no,no,,starts_at timestamptz NOT NULL
clinical,isolation_requirements,14,ends_at,timestamptz,yes,,no,no,,ends_at timestamptz
clinical,isolation_requirements,15,status,core.record_status,no,'active',no,no,,status core.record_status NOT NULL DEFAULT 'active'
clinical,isolation_requirements,16,source_reference,text,yes,,no,no,,source_reference text
clinical,isolation_requirements,17,created_at,timestamptz,no,now(),no,no,,created_at timestamptz NOT NULL DEFAULT now()
clinical,isolation_requirements,18,CHECK((category='custom',AND custom_category IS,no,,no,no,,CHECK((category='custom' AND custom_category IS NOT NULL) OR category<>'custom')
clinical,care_requirements,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
clinical,care_requirements,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
clinical,care_requirements,3,encounter_id,uuid,no,,no,no,clinical.encounters(id),encounter_id uuid NOT NULL REFERENCES clinical.encounters(id) ON DELETE CASCADE
clinical,care_requirements,4,requirement_type,text,no,,no,no,,requirement_type text NOT NULL
clinical,care_requirements,5,requirement_code,text,no,,no,no,,requirement_code text NOT NULL
clinical,care_requirements,6,quantity,"numeric(14,4)",yes,,no,no,,"quantity numeric(14,4)"
clinical,care_requirements,7,frequency,text,yes,,no,no,,frequency text
clinical,care_requirements,8,minimum_staff_skill,text,yes,,no,no,,minimum_staff_skill text
clinical,care_requirements,9,required_location_capability,text,yes,,no,no,,required_location_capability text
clinical,care_requirements,10,starts_at,timestamptz,no,,no,no,,starts_at timestamptz NOT NULL
clinical,care_requirements,11,ends_at,timestamptz,yes,,no,no,,ends_at timestamptz
clinical,care_requirements,12,priority,core.severity_level,no,'medium',no,no,,priority core.severity_level NOT NULL DEFAULT 'medium'
clinical,care_requirements,13,source_reference,text,yes,,no,no,,source_reference text
clinical,care_requirements,14,created_at,timestamptz,no,now(),no,no,,created_at timestamptz NOT NULL DEFAULT now()
clinical,queue_definitions,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
clinical,queue_definitions,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
clinical,queue_definitions,3,facility_id,uuid,no,,no,no,core.facilities(id),facility_id uuid NOT NULL REFERENCES core.facilities(id)
clinical,queue_definitions,4,department_id,uuid,yes,,no,no,core.departments(id),department_id uuid REFERENCES core.departments(id)
clinical,queue_definitions,5,code,citext,no,,no,no,,code citext NOT NULL
clinical,queue_definitions,6,name,text,no,,no,no,,name text NOT NULL
clinical,queue_definitions,7,queue_type,text,no,,no,no,,queue_type text NOT NULL
clinical,queue_definitions,8,service_level_minutes,integer,yes,,no,no,,service_level_minutes integer CHECK(service_level_minutes>0)
clinical,queue_definitions,9,priority_rules,jsonb,no,'{}',no,no,,priority_rules jsonb NOT NULL DEFAULT '{}'
clinical,queue_definitions,10,status,core.record_status,no,'active',no,no,,status core.record_status NOT NULL DEFAULT 'active'
clinical,queue_definitions,11,"UNIQUE(tenant_id,facility_id,code)",,yes,,no,yes,,"UNIQUE(tenant_id,facility_id,code)"
clinical,queue_entries,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
clinical,queue_entries,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
clinical,queue_entries,3,queue_definition_id,uuid,no,,no,no,clinical.queue_definitions(id),queue_definition_id uuid NOT NULL REFERENCES clinical.queue_definitions(id)
clinical,queue_entries,4,encounter_id,uuid,no,,no,no,clinical.encounters(id),encounter_id uuid NOT NULL REFERENCES clinical.encounters(id) ON DELETE CASCADE
clinical,queue_entries,5,entered_at,timestamptz,no,,no,no,,entered_at timestamptz NOT NULL
clinical,queue_entries,6,exited_at,timestamptz,yes,,no,no,,exited_at timestamptz
clinical,queue_entries,7,queue_status,text,no,,no,no,,queue_status text NOT NULL
clinical,queue_entries,8,priority_score,"numeric(12,4)",yes,,no,no,,"priority_score numeric(12,4)"
clinical,queue_entries,9,position_hint,integer,yes,,no,no,,position_hint integer
clinical,queue_entries,10,waiting_reason,text,yes,,no,no,,waiting_reason text
clinical,queue_entries,11,assigned_location_id,uuid,yes,,no,no,capacity.locations(id),assigned_location_id uuid REFERENCES capacity.locations(id)
clinical,queue_entries,12,source_reference,text,yes,,no,no,,source_reference text
clinical,queue_entries,13,created_at,timestamptz,no,now(),no,no,,created_at timestamptz NOT NULL DEFAULT now()
clinical,patient_movements,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
clinical,patient_movements,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
clinical,patient_movements,3,patient_id,uuid,no,,no,no,clinical.patients(id),patient_id uuid NOT NULL REFERENCES clinical.patients(id)
clinical,patient_movements,4,encounter_id,uuid,no,,no,no,clinical.encounters(id),encounter_id uuid NOT NULL REFERENCES clinical.encounters(id) ON DELETE CASCADE
clinical,patient_movements,5,from_location_id,uuid,yes,,no,no,capacity.locations(id),from_location_id uuid REFERENCES capacity.locations(id)
clinical,patient_movements,6,to_location_id,uuid,yes,,no,no,capacity.locations(id),to_location_id uuid REFERENCES capacity.locations(id)
clinical,patient_movements,7,from_bed_id,uuid,yes,,no,no,capacity.beds(id),from_bed_id uuid REFERENCES capacity.beds(id)
clinical,patient_movements,8,to_bed_id,uuid,yes,,no,no,capacity.beds(id),to_bed_id uuid REFERENCES capacity.beds(id)
clinical,patient_movements,9,movement_type,text,no,,no,no,,movement_type text NOT NULL
clinical,patient_movements,10,requested_at,timestamptz,yes,,no,no,,requested_at timestamptz
clinical,patient_movements,11,started_at,timestamptz,yes,,no,no,,started_at timestamptz
clinical,patient_movements,12,completed_at,timestamptz,yes,,no,no,,completed_at timestamptz
clinical,patient_movements,13,status,text,no,,no,no,,status text NOT NULL
clinical,patient_movements,14,isolation_transport_requirements,jsonb,no,'[]',no,no,,isolation_transport_requirements jsonb NOT NULL DEFAULT '[]'
clinical,patient_movements,15,source_reference,text,yes,,no,no,,source_reference text
clinical,patient_movements,16,created_at,timestamptz,no,now(),no,no,,created_at timestamptz NOT NULL DEFAULT now()
clinical,discharge_readiness,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
clinical,discharge_readiness,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
clinical,discharge_readiness,3,encounter_id,uuid,no,,no,no,clinical.encounters(id),encounter_id uuid NOT NULL REFERENCES clinical.encounters(id) ON DELETE CASCADE
clinical,discharge_readiness,4,assessed_at,timestamptz,no,,no,no,,assessed_at timestamptz NOT NULL
clinical,discharge_readiness,5,medically_ready,boolean,no,,no,no,,medically_ready boolean NOT NULL
clinical,discharge_readiness,6,expected_discharge_at,timestamptz,yes,,no,no,,expected_discharge_at timestamptz
clinical,discharge_readiness,7,blockers,jsonb,no,'[]',no,no,,blockers jsonb NOT NULL DEFAULT '[]'
clinical,discharge_readiness,8,confidence,core.probability,yes,,no,no,,confidence core.probability
clinical,discharge_readiness,9,assessed_by_practitioner_id,uuid,yes,,no,no,workforce.practitioners(id),assessed_by_practitioner_id uuid REFERENCES workforce.practitioners(id)
clinical,discharge_readiness,10,source_reference,text,yes,,no,no,,source_reference text
clinical,discharge_readiness,11,created_at,timestamptz,no,now(),no,no,,created_at timestamptz NOT NULL DEFAULT now()
clinical,transfer_requests,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
clinical,transfer_requests,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
clinical,transfer_requests,3,encounter_id,uuid,no,,no,no,clinical.encounters(id),encounter_id uuid NOT NULL REFERENCES clinical.encounters(id)
clinical,transfer_requests,4,requested_by_practitioner_id,uuid,yes,,no,no,workforce.practitioners(id),requested_by_practitioner_id uuid REFERENCES workforce.practitioners(id)
clinical,transfer_requests,5,requested_at,timestamptz,no,,no,no,,requested_at timestamptz NOT NULL
clinical,transfer_requests,6,urgency,text,no,,no,no,,urgency text NOT NULL
clinical,transfer_requests,7,required_care_level,text,no,,no,no,,required_care_level text NOT NULL
clinical,transfer_requests,8,specialty_code,text,yes,,no,no,,specialty_code text
clinical,transfer_requests,9,reason_encrypted,bytea,yes,,no,no,,reason_encrypted bytea
clinical,transfer_requests,10,destination_preference,jsonb,no,'{}',no,no,,destination_preference jsonb NOT NULL DEFAULT '{}'
clinical,transfer_requests,11,status,text,no,,no,no,,status text NOT NULL
clinical,transfer_requests,12,accepted_destination_id,uuid,yes,,no,no,,accepted_destination_id uuid
clinical,transfer_requests,13,accepted_at,timestamptz,yes,,no,no,,accepted_at timestamptz
clinical,transfer_requests,14,source_reference,text,yes,,no,no,,source_reference text
clinical,transfer_requests,15,created_at,timestamptz,no,now(),no,no,,created_at timestamptz NOT NULL DEFAULT now()
clinical,transfer_destinations,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
clinical,transfer_destinations,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
clinical,transfer_destinations,3,transfer_request_id,uuid,no,,no,no,clinical.transfer_requests(id),transfer_request_id uuid NOT NULL REFERENCES clinical.transfer_requests(id) ON DELETE CASCADE
clinical,transfer_destinations,4,destination_facility_id,uuid,yes,,no,no,core.facilities(id),destination_facility_id uuid REFERENCES core.facilities(id)
clinical,transfer_destinations,5,external_facility_name,text,yes,,no,no,,external_facility_name text
clinical,transfer_destinations,6,contacted_at,timestamptz,yes,,no,no,,contacted_at timestamptz
clinical,transfer_destinations,7,response_at,timestamptz,yes,,no,no,,response_at timestamptz
clinical,transfer_destinations,8,response_status,text,yes,,no,no,,response_status text
clinical,transfer_destinations,9,available_bed_type,text,yes,,no,no,,available_bed_type text
clinical,transfer_destinations,10,estimated_acceptance_at,timestamptz,yes,,no,no,,estimated_acceptance_at timestamptz
clinical,transfer_destinations,11,notes_encrypted,bytea,yes,,no,no,,notes_encrypted bytea
clinical,transfer_destinations,12,created_at,timestamptz,no,now(),no,no,,created_at timestamptz NOT NULL DEFAULT now()
clinical,transport_requests,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
clinical,transport_requests,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
clinical,transport_requests,3,encounter_id,uuid,yes,,no,no,clinical.encounters(id),encounter_id uuid REFERENCES clinical.encounters(id)
clinical,transport_requests,4,patient_id,uuid,yes,,no,no,clinical.patients(id),patient_id uuid REFERENCES clinical.patients(id)
clinical,transport_requests,5,transport_type,text,no,,no,no,,transport_type text NOT NULL
clinical,transport_requests,6,origin_location_id,uuid,yes,,no,no,capacity.locations(id),origin_location_id uuid REFERENCES capacity.locations(id)
clinical,transport_requests,7,destination_location_id,uuid,yes,,no,no,capacity.locations(id),destination_location_id uuid REFERENCES capacity.locations(id)
clinical,transport_requests,8,external_destination,text,yes,,no,no,,external_destination text
clinical,transport_requests,9,priority,text,no,,no,no,,priority text NOT NULL
clinical,transport_requests,10,requested_at,timestamptz,no,,no,no,,requested_at timestamptz NOT NULL
clinical,transport_requests,11,needed_by,timestamptz,yes,,no,no,,needed_by timestamptz
clinical,transport_requests,12,assigned_resource,text,yes,,no,no,,assigned_resource text
clinical,transport_requests,13,status,text,no,,no,no,,status text NOT NULL
clinical,transport_requests,14,started_at,timestamptz,yes,,no,no,,started_at timestamptz
clinical,transport_requests,15,completed_at,timestamptz,yes,,no,no,,completed_at timestamptz
clinical,transport_requests,16,special_requirements,jsonb,no,'{}',no,no,,special_requirements jsonb NOT NULL DEFAULT '{}'
clinical,transport_requests,17,created_at,timestamptz,no,now(),no,no,,created_at timestamptz NOT NULL DEFAULT now()
clinical,patient_cohorts,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
clinical,patient_cohorts,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
clinical,patient_cohorts,3,facility_id,uuid,no,,no,no,core.facilities(id),facility_id uuid NOT NULL REFERENCES core.facilities(id)
clinical,patient_cohorts,4,name,text,no,,no,no,,name text NOT NULL
clinical,patient_cohorts,5,cohort_type,text,no,,no,no,,cohort_type text NOT NULL
clinical,patient_cohorts,6,criteria,jsonb,no,,no,no,,criteria jsonb NOT NULL
clinical,patient_cohorts,7,status,core.record_status,no,'active',no,no,,status core.record_status NOT NULL DEFAULT 'active'
clinical,patient_cohorts,8,created_at,timestamptz,no,now(),no,no,,created_at timestamptz NOT NULL DEFAULT now()
clinical,patient_cohort_members,1,patient_cohort_id,uuid,no,,no,no,clinical.patient_cohorts(id),patient_cohort_id uuid NOT NULL REFERENCES clinical.patient_cohorts(id) ON DELETE CASCADE
clinical,patient_cohort_members,2,patient_id,uuid,no,,no,no,clinical.patients(id),patient_id uuid NOT NULL REFERENCES clinical.patients(id) ON DELETE CASCADE
clinical,patient_cohort_members,3,encounter_id,uuid,yes,,no,no,clinical.encounters(id),encounter_id uuid REFERENCES clinical.encounters(id) ON DELETE CASCADE
clinical,patient_cohort_members,4,added_at,timestamptz,no,now(),no,no,,added_at timestamptz NOT NULL DEFAULT now()
clinical,patient_cohort_members,5,removed_at,timestamptz,yes,,no,no,,removed_at timestamptz
clinical,patient_cohort_members,6,reason,text,yes,,no,no,,reason text
incident,incident_types,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
incident,incident_types,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
incident,incident_types,3,code,citext,no,,no,no,,code citext NOT NULL
incident,incident_types,4,name,text,no,,no,no,,name text NOT NULL
incident,incident_types,5,category,text,no,,no,no,,category text NOT NULL
incident,incident_types,6,default_severity,core.severity_level,no,,no,no,,default_severity core.severity_level NOT NULL
incident,incident_types,7,default_playbook,jsonb,no,'{}',no,no,,default_playbook jsonb NOT NULL DEFAULT '{}'
incident,incident_types,8,status,core.record_status,no,'active',no,no,,status core.record_status NOT NULL DEFAULT 'active'
incident,incident_types,9,"UNIQUE(tenant_id,code)",,yes,,no,yes,,"UNIQUE(tenant_id,code)"
incident,incidents,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
incident,incidents,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
incident,incidents,3,incident_type_id,uuid,no,,no,no,incident.incident_types(id),incident_type_id uuid NOT NULL REFERENCES incident.incident_types(id)
